DATUM;OPEN;HIGH;LOW;KOERS
2007-03-27;;;;375.39000
2007-03-28;;;;372.95000
2007-03-29;;;;375.31000
2007-03-30;;;;375.53000
2007-04-02;;;;374.62000
2007-04-03;;;;378.18000
2007-04-04;;;;379.67000
2007-04-05;;;;379.00000
2007-04-06;;;;379.00000
2007-04-09;;;;379.00000
2007-04-10;;;;380.78000
2007-04-11;;;;379.62000
2007-04-12;;;;379.08000
2007-04-13;;;;379.64000
2007-04-16;;;;383.10000
2007-04-17;;;;383.05000
2007-04-18;;;;383.24000
2007-04-19;;;;381.06000
2007-04-20;;;;384.74000
2007-04-23;;;;384.69000
2007-04-24;;;;382.39000
2007-04-25;;;;384.06000
2007-04-26;;;;385.20000
2007-04-27;;;;383.40000
2007-04-30;;;;382.28000
2007-05-01;;;;382.28000
2007-05-02;;;;385.63000
2007-05-03;;;;387.54000
2007-05-04;;;;388.92000
2007-05-07;;;;389.93000
2007-05-08;;;;390.42000
2007-05-09;;;;391.42000
2007-05-10;;;;388.22000
2007-05-11;;;;390.21000
2007-05-14;;;;389.67000
2007-05-15;;;;388.36000
2007-05-16;;;;390.02000
2007-05-17;;;;391.69000
2007-05-18;;;;393.81000
2007-05-21;;;;395.25000
2007-05-22;;;;395.58000
2007-05-23;;;;396.29000
2007-05-24;;;;394.17000
2007-05-25;;;;394.07000
2007-05-28;;;;394.07000
2007-05-29;;;;394.97000
2007-05-30;;;;397.24000
2007-05-31;;;;398.65000
2007-06-01;;;;401.85000
2007-06-04;;;;401.03000
2007-06-05;;;;398.58000
2007-06-06;;;;395.47000
2007-06-07;;;;390.92000
2007-06-08;;;;393.92000
2007-06-11;;;;395.85000
2007-06-12;;;;393.42000
2007-06-13;;;;396.54000
2007-06-14;;;;399.70000
2007-06-15;;;;402.16000
2007-06-18;;;;401.44000
2007-06-19;;;;401.10000
2007-06-20;;;;398.77000
2007-06-21;;;;399.14000
2007-06-22;;;;395.26000
2007-06-25;;;;393.48000
2007-06-26;;;;391.92000
2007-06-27;;;;392.73000
2007-06-28;;;;393.87000
2007-06-29;;;;394.26000
2007-07-02;;;;394.26000
2007-07-03;;;;396.65000
2007-07-04;;;;397.07000
2007-07-05;;;;396.95000
2007-07-06;;;;397.67000
2007-07-09;;;;398.93000
2007-07-10;;;;393.31000
2007-07-11;;;;392.24000
2007-07-12;;;;397.45000
2007-07-13;;;;399.53000
2007-07-16;;;;399.38000
2007-07-17;;;;398.40000
2007-07-18;;;;395.77000
2007-07-19;;;;398.08000
2007-07-20;;;;394.88000
2007-07-23;;;;396.23000
2007-07-24;;;;390.67000
2007-07-25;;;;392.09000
2007-07-26;;;;383.14000
2007-07-27;;;;379.09000
2007-07-30;;;;380.43000
2007-07-31;;;;380.95000
2007-08-01;;;;378.84000
2007-08-02;;;;380.97000
2007-08-03;;;;373.11000
2007-08-06;;;;375.05000
2007-08-07;;;;378.21000
2007-08-08;;;;383.10000
2007-08-09;;;;378.09000
2007-08-10;;;;372.91000
2007-08-13;;;;376.65000
2007-08-14;;;;372.61000
2007-08-15;;;;369.87000
2007-08-16;;;;366.39000
2007-08-17;;;;369.05000
2007-08-20;;;;372.55000
2007-08-21;;;;373.78000
2007-08-22;;;;377.63000
2007-08-23;;;;378.25000
2007-08-24;;;;379.46000
2007-08-27;;;;378.50000
2007-08-28;;;;372.00000
2007-08-29;;;;375.58000
2007-08-30;;;;376.78000
2007-08-31;;;;382.11000
2007-09-03;;;;383.00000
2007-09-04;;;;386.05000
2007-09-05;;;;380.20000
2007-09-06;;;;380.79000
2007-09-07;;;;373.92000
2007-09-10;;;;370.91000
2007-09-11;;;;374.98000
2007-09-12;;;;374.72000
2007-09-13;;;;376.95000
2007-09-14;;;;376.79000
2007-09-17;;;;373.79000
2007-09-18;;;;379.62000
2007-09-19;;;;384.82000
2007-09-20;;;;381.42000
2007-09-21;;;;382.12000
2007-09-24;;;;381.82000
2007-09-25;;;;380.73000
2007-09-26;;;;382.50000
2007-09-27;;;;385.33000
2007-09-28;;;;384.06000
2007-10-01;;;;387.02000
2007-10-02;;;;389.92000
2007-10-03;;;;389.62000
2007-10-04;;;;390.06000
2007-10-05;;;;393.37000
2007-10-08;;;;393.55000
2007-10-09;;;;395.78000
2007-10-10;;;;394.49000
2007-10-11;;;;393.64000
2007-10-12;;;;395.36000
2007-10-15;;;;391.56000
2007-10-16;;;;389.43000
2007-10-17;;;;389.57000
2007-10-18;;;;388.01000
2007-10-19;;;;382.30000
2007-10-22;;;;381.80000
2007-10-23;;;;383.81000
2007-10-24;;;;382.80000
2007-10-25;;;;382.63000
2007-10-26;;;;385.92000
2007-10-29;;;;388.82000
2007-10-30;;;;386.40000
2007-10-31;;;;389.57000
2007-11-01;;;;384.03000
2007-11-02;;;;381.25000
2007-11-05;;;;378.47000
2007-11-06;;;;380.21000
2007-11-07;;;;372.74000
2007-11-08;;;;369.86000
2007-11-09;;;;364.99000
2007-11-12;;;;363.41000
2007-11-13;;;;367.34000
2007-11-14;;;;366.95000
2007-11-15;;;;363.49000
2007-11-16;;;;362.31000
2007-11-19;;;;356.00000
2007-11-20;;;;356.45000
2007-11-21;;;;348.97000
2007-11-22;;;;349.32000
2007-11-23;;;;355.04000
2007-11-26;;;;351.44000
2007-11-27;;;;352.89000
2007-11-28;;;;362.25000
2007-11-29;;;;364.30000
2007-11-30;;;;368.95000
2007-12-03;;;;367.91000
2007-12-04;;;;363.02000
2007-12-05;;;;369.27000
2007-12-06;;;;373.34000
2007-12-07;;;;373.92000
2007-12-10;;;;374.87000
2007-12-11;;;;370.75000
2007-12-12;;;;371.69000
2007-12-13;;;;368.46000
2007-12-14;;;;368.18000
2007-12-17;;;;362.72000
2007-12-18;;;;363.00000
2007-12-19;;;;362.32000
2007-12-20;;;;364.41000
2007-12-21;;;;369.22000
2007-12-24;;;;369.22000
2007-12-25;;;;369.22000
2007-12-26;;;;369.22000
2007-12-27;;;;366.70000
2007-12-28;;;;364.33000
2007-12-31;;;;365.19000
2008-01-01;;;;365.19000
2008-01-02;;;;360.29000
2008-01-03;;;;359.89000
2008-01-04;;;;351.21000
2008-01-07;;;;350.89000
2008-01-08;;;;348.84000
2008-01-09;;;;350.62000
2008-01-10;;;;348.99000
2008-01-11;;;;344.64000
2008-01-14;;;;345.68000
2008-01-15;;;;338.15000
2008-01-16;;;;336.17000
2008-01-17;;;;331.58000
2008-01-18;;;;330.56000
2008-01-21;;;;323.75000
2008-01-22;;;;319.52000
2008-01-23;;;;322.32000
2008-01-24;;;;328.62000
2008-01-25;;;;329.10000
2008-01-28;;;;327.53000
2008-01-29;;;;331.64000
2008-01-30;;;;329.22000
2008-01-31;;;;332.60000
2008-02-01;;;;337.11000
2008-02-04;;;;336.79000
2008-02-05;;;;329.80000
2008-02-06;;;;326.75000
2008-02-07;;;;328.23000
2008-02-08;;;;327.89000
2008-02-11;;;;327.75000
2008-02-12;;;;331.11000
2008-02-13;;;;333.37000
2008-02-14;;;;332.50000
2008-02-15;;;;329.57000
2008-02-18;;;;331.86000
2008-02-19;;;;331.61000
2008-02-20;;;;331.25000
2008-02-21;;;;329.23000
2008-02-22;;;;328.93000
2008-02-25;;;;333.73000
2008-02-26;;;;336.08000
2008-02-27;;;;333.90000
2008-02-28;;;;329.38000
2008-02-29;;;;322.93000
2008-03-03;;;;319.26000
2008-03-04;;;;316.55000
2008-03-05;;;;318.67000
2008-03-06;;;;313.79000
2008-03-07;;;;309.67000
2008-03-10;;;;304.99000
2008-03-11;;;;312.30000
2008-03-12;;;;311.39000
2008-03-13;;;;308.85000
2008-03-14;;;;303.95000
2008-03-17;;;;294.51000
2008-03-18;;;;303.79000
2008-03-19;;;;301.62000
2008-03-20;;;;306.80000
2008-03-21;;;;306.80000
2008-03-24;;;;306.80000
2008-03-25;;;;312.92000
2008-03-26;;;;309.65000
2008-03-27;;;;308.36000
2008-03-28;;;;307.65000
2008-03-31;;;;306.12000
2008-04-01;;;;317.46000
2008-04-02;;;;320.27000
2008-04-03;;;;320.70000
2008-04-04;;;;320.06000
2008-04-07;;;;322.02000
2008-04-08;;;;319.53000
2008-04-09;;;;316.01000
2008-04-10;;;;316.40000
2008-04-11;;;;312.19000
2008-04-14;;;;309.44000
2008-04-15;;;;311.41000
2008-04-16;;;;315.84000
2008-04-17;;;;316.20000
2008-04-18;;;;323.19000
2008-04-21;;;;321.29000
2008-04-22;;;;318.14000
2008-04-23;;;;320.51000
2008-04-24;;;;323.34000
2008-04-25;;;;327.24000
2008-04-28;;;;328.50000
2008-04-29;;;;327.48000
2008-04-30;;;;328.10000
2008-05-01;;;;332.00000
2008-05-02;;;;336.36000
2008-05-05;;;;334.63000
2008-05-06;;;;334.70000
2008-05-07;;;;335.13000
2008-05-08;;;;335.60000
2008-05-09;;;;332.36000
2008-05-12;;;;333.59000
2008-05-13;;;;333.99000
2008-05-14;;;;335.63000
2008-05-15;;;;338.42000
2008-05-16;;;;339.12000
2008-05-19;;;;341.25000
2008-05-20;;;;335.85000
2008-05-21;;;;329.86000
2008-05-22;;;;331.28000
2008-05-23;;;;326.67000
2008-05-26;;;;325.18000
2008-05-27;;;;326.75000
2008-05-28;;;;329.07000
2008-05-29;;;;332.25000
2008-05-30;;;;333.56000
2008-06-02;;;;331.86000
2008-06-03;;;;331.72000
2008-06-04;;;;331.22000
2008-06-05;;;;332.20000
2008-06-06;;;;323.44000
2008-06-09;;;;321.81000
2008-06-10;;;;322.41000
2008-06-11;;;;317.88000
2008-06-12;;;;318.89000
2008-06-13;;;;323.19000
2008-06-16;;;;322.48000
2008-06-17;;;;321.86000
2008-06-18;;;;319.06000
2008-06-19;;;;318.06000
2008-06-20;;;;310.98000
2008-06-23;;;;312.57000
2008-06-24;;;;309.75000
2008-06-25;;;;311.96000
2008-06-26;;;;303.10000
2008-06-27;;;;301.80000
2008-06-30;;;;302.71000
2008-07-01;;;;300.65000
2008-07-02;;;;294.91000
2008-07-03;;;;297.19000
2008-07-04;;;;296.37000
2008-07-07;;;;296.62000
2008-07-08;;;;296.29000
2008-07-09;;;;294.67000
2008-07-10;;;;293.10000
2008-07-11;;;;287.96000
2008-07-14;;;;287.42000
2008-07-15;;;;282.32000
2008-07-16;;;;287.83000
2008-07-17;;;;291.60000
2008-07-18;;;;292.68000
2008-07-21;;;;293.97000
2008-07-22;;;;296.22000
2008-07-23;;;;300.70000
2008-07-24;;;;296.78000
2008-07-25;;;;295.86000
2008-07-28;;;;291.41000
2008-07-29;;;;295.57000
2008-07-30;;;;301.00000
2008-07-31;;;;298.41000
2008-08-01;;;;295.95000
2008-08-04;;;;292.04000
2008-08-05;;;;299.11000
2008-08-06;;;;302.45000
2008-08-07;;;;299.54000
2008-08-08;;;;307.55000
2008-08-11;;;;310.89000
2008-08-12;;;;309.80000
2008-08-13;;;;307.09000
2008-08-14;;;;307.68000
2008-08-15;;;;311.07000
2008-08-18;;;;309.15000
2008-08-19;;;;304.26000
2008-08-20;;;;305.71000
2008-08-21;;;;303.67000
2008-08-22;;;;307.22000
2008-08-25;;;;305.15000
2008-08-26;;;;307.22000
2008-08-27;;;;307.99000
2008-08-28;;;;311.51000
2008-08-29;;;;311.19000
2008-09-01;;;;311.84000
2008-09-02;;;;311.70000
2008-09-03;;;;310.67000
2008-09-04;;;;303.77000
2008-09-05;;;;303.09000
2008-09-08;;;;311.38000
2008-09-09;;;;305.19000
2008-09-10;;;;306.57000
2008-09-11;;;;309.03000
2008-09-12;;;;308.35000
2008-09-15;;;;297.20000
2008-09-16;;;;296.15000
2008-09-17;;;;286.04000
2008-09-18;;;;288.16000
2008-09-19;;;;304.17000
2008-09-22;;;;294.75000
2008-09-23;;;;289.35000
2008-09-24;;;;289.25000
2008-09-25;;;;293.26000
2008-09-26;;;;291.94000
2008-09-29;;;;275.29000
2008-09-30;;;;287.02000
2008-10-01;;;;288.44000
2008-10-02;;;;282.27000
2008-10-03;;;;281.42000
2008-10-06;;;;271.25000
2008-10-07;;;;260.43000
2008-10-08;;;;251.04000
2008-10-09;;;;240.07000
2008-10-10;;;;230.32000
2008-10-13;;;;250.45000
2008-10-14;;;;256.36000
2008-10-15;;;;239.49000
2008-10-16;;;;238.73000
2008-10-17;;;;241.32000
2008-10-20;;;;253.79000
2008-10-21;;;;251.89000
2008-10-22;;;;240.95000
2008-10-23;;;;241.44000
2008-10-24;;;;233.74000
2008-10-27;;;;228.56000
2008-10-28;;;;243.66000
2008-10-29;;;;245.14000
2008-10-30;;;;252.99000
2008-10-31;;;;257.53000
2008-11-03;;;;257.19000
2008-11-04;;;;265.15000
2008-11-05;;;;257.50000
2008-11-06;;;;247.50000
2008-11-07;;;;251.26000
2008-11-10;;;;251.31000
2008-11-11;;;;247.35000
2008-11-12;;;;238.27000
2008-11-13;;;;243.40000
2008-11-14;;;;237.61000
2008-11-17;;;;232.97000
2008-11-18;;;;233.46000
2008-11-19;;;;222.89000
2008-11-20;;;;211.70000
2008-11-21;;;;218.14000
2008-11-24;;;;226.90000
2008-11-25;;;;227.91000
2008-11-26;;;;232.99000
2008-11-27;;;;235.50000
2008-11-28;;;;241.07000
2008-12-01;;;;226.38000
2008-12-02;;;;228.29000
2008-12-03;;;;232.42000
2008-12-04;;;;227.47000
2008-12-05;;;;229.51000
2008-12-08;;;;237.41000
2008-12-09;;;;236.23000
2008-12-10;;;;237.77000
2008-12-11;;;;231.86000
2008-12-12;;;;227.40000
2008-12-15;;;;224.21000
2008-12-16;;;;228.94000
2008-12-17;;;;222.75000
2008-12-18;;;;218.40000
2008-12-19;;;;223.75000
2008-12-22;;;;220.56000
2008-12-23;;;;219.17000
2008-12-29;;;;217.88000
2008-12-30;;;;222.82000
2008-12-31;;;;227.68000
2009-01-01;;;;227.68000
2009-01-02;;;;233.30000
2009-01-05;;;;238.26000
2009-01-06;;;;243.61000
2009-01-07;;;;236.70000
2009-01-08;;;;235.00000
2009-01-09;;;;234.80000
2009-01-12;;;;232.65000
2009-01-13;;;;232.06000
2009-01-14;;;;225.50000
2009-01-15;;;;224.72000
2009-01-16;;;;224.80000
2009-01-19;;;;224.87000
2009-01-20;;;;219.45000
2009-01-21;;;;224.10000
2009-01-22;;;;220.70000
2009-01-23;;;;222.01000
2009-01-26;;;;220.50000
2009-01-27;;;;223.22000
2009-01-28;;;;228.48000
2009-01-29;;;;225.81000
2009-01-30;;;;225.43000
2009-02-02;;;;222.87000
2009-02-03;;;;223.98000
2009-02-04;;;;226.84000
2009-02-05;;;;228.86000
2009-02-06;;;;233.26000
2009-02-09;;;;230.96000
2009-02-10;;;;223.79000
2009-02-11;;;;225.80000
2009-02-12;;;;225.92000
2009-02-13;;;;223.45000
2009-02-16;;;;223.84000
2009-02-17;;;;218.51000
2009-02-18;;;;217.89000
2009-02-19;;;;214.91000
2009-02-20;;;;211.47000
2009-02-23;;;;205.55000
2009-02-24;;;;207.77000
2009-02-25;;;;207.73000
2009-02-26;;;;206.79000
2009-02-27;;;;204.34000
2009-03-02;;;;196.14000
2009-03-03;;;;194.27000
2009-03-04;;;;199.04000
2009-03-05;;;;193.44000
2009-03-06;;;;190.86000
2009-03-09;;;;188.75000
2009-03-10;;;;196.61000
2009-03-11;;;;197.98000
2009-03-12;;;;201.32000
2009-03-13;;;;202.88000
2009-03-16;;;;203.75000
2009-03-17;;;;207.56000
2009-03-18;;;;208.06000
2009-03-19;;;;202.44000
2009-03-20;;;;201.57000
2009-03-23;;;;211.54000
2009-03-24;;;;210.86000
2009-03-25;;;;211.97000
2009-03-26;;;;214.89000
2009-03-27;;;;214.73000
2009-03-30;;;;208.75000
2009-03-31;;;;210.10000
2009-04-01;;;;214.13000
2009-04-02;;;;219.70000
2009-04-03;;;;220.52000
2009-04-06;;;;219.24000
2009-04-07;;;;217.57000
2009-04-08;;;;218.89000
2009-04-09;;;;225.95000
2009-04-10;;;;225.95000
2009-04-13;;;;225.95000
2009-04-14;;;;225.42000
2009-04-15;;;;227.14000
2009-04-16;;;;229.96000
2009-04-17;;;;234.02000
2009-04-20;;;;227.96000
2009-04-21;;;;229.07000
2009-04-22;;;;228.36000
2009-04-23;;;;229.63000
2009-04-24;;;;230.67000
2009-04-27;;;;231.37000
2009-04-28;;;;229.54000
2009-04-29;;;;231.38000
2009-04-30;;;;233.58000
2009-05-01;;;;234.37000
2009-05-04;;;;239.40000
2009-05-05;;;;239.60000
2009-05-06;;;;243.69000
2009-05-07;;;;241.70000
2009-05-08;;;;245.28000
2009-05-11;;;;240.48000
2009-05-12;;;;239.73000
2009-05-13;;;;235.26000
2009-05-14;;;;235.73000
2009-05-15;;;;235.82000
2009-05-18;;;;241.38000
2009-05-19;;;;242.32000
2009-05-20;;;;240.94000
2009-05-21;;;;237.35000
2009-05-22;;;;234.51000
2009-05-25;;;;234.59000
2009-05-26;;;;238.65000
2009-05-27;;;;238.32000
2009-05-28;;;;238.68000
2009-05-29;;;;238.81000
2009-06-01;;;;244.74000
2009-06-02;;;;243.75000
2009-06-03;;;;241.76000
2009-06-04;;;;242.37000
2009-06-05;;;;244.57000
2009-06-08;;;;245.40000
2009-06-09;;;;244.66000
2009-06-10;;;;246.00000
2009-06-11;;;;247.21000
2009-06-12;;;;247.99000
2009-06-15;;;;244.51000
2009-06-16;;;;241.37000
2009-06-17;;;;240.02000
2009-06-18;;;;239.75000
2009-06-19;;;;241.89000
2009-06-22;;;;236.59000
2009-06-23;;;;234.12000
2009-06-24;;;;236.95000
2009-06-25;;;;240.70000
2009-06-26;;;;239.58000
2009-06-29;;;;241.44000
2009-06-30;;;;240.32000
2009-07-01;;;;240.74000
2009-07-02;;;;236.59000
2009-07-03;;;;236.60000
2009-07-06;;;;236.50000
2009-07-07;;;;232.54000
2009-07-08;;;;232.05000
2009-07-09;;;;232.08000
2009-07-10;;;;231.39000
2009-07-13;;;;234.38000
2009-07-14;;;;237.23000
2009-07-15;;;;241.30000
2009-07-16;;;;242.83000
2009-07-17;;;;243.41000
2009-07-20;;;;244.91000
2009-07-21;;;;247.00000
2009-07-22;;;;247.44000
2009-07-23;;;;251.34000
2009-07-24;;;;252.88000
2009-07-27;;;;253.69000
2009-07-28;;;;253.54000
2009-07-29;;;;254.46000
2009-07-30;;;;258.17000
2009-07-31;;;;257.69000
2009-08-03;;;;258.54000
2009-08-04;;;;259.08000
2009-08-05;;;;258.14000
2009-08-06;;;;258.04000
2009-08-07;;;;261.63000
2009-08-10;;;;261.87000
2009-08-11;;;;259.80000
2009-08-12;;;;260.62000
2009-08-13;;;;262.29000
2009-08-14;;;;261.77000
2009-08-17;;;;257.47000
2009-08-18;;;;259.49000
2009-08-19;;;;258.74000
2009-08-20;;;;261.54000
2009-08-21;;;;264.42000
2009-08-24;;;;266.03000
2009-08-25;;;;266.54000
2009-08-26;;;;267.40000
2009-08-27;;;;267.21000
2009-08-28;;;;266.60000
2009-08-31;;;;265.05000
2009-09-01;;;;261.40000
2009-09-02;;;;260.65000
2009-09-03;;;;261.57000
2009-09-04;;;;264.74000
2009-09-07;;;;265.35000
2009-09-08;;;;265.30000
2009-09-09;;;;265.89000
2009-09-10;;;;268.31000
2009-09-11;;;;268.56000
2009-09-14;;;;267.88000
2009-09-15;;;;268.75000
2009-09-16;;;;271.47000
2009-09-17;;;;271.47000
2009-09-18;;;;271.11000
2009-09-21;;;;270.27000
2009-09-22;;;;270.75000
2009-09-23;;;;269.79000
2009-09-24;;;;267.64000
2009-09-25;;;;266.29000
2009-09-28;;;;270.15000
2009-09-29;;;;271.26000
2009-09-30;;;;270.30000
2009-10-01;;;;265.46000
2009-10-02;;;;261.44000
2009-10-05;;;;263.46000
2009-10-06;;;;266.64000
2009-10-07;;;;268.27000
2009-10-08;;;;270.26000
2009-10-09;;;;270.84000
2009-10-12;;;;271.30000
2009-10-13;;;;270.13000
2009-10-14;;;;273.53000
2009-10-15;;;;273.79000
2009-10-16;;;;272.52000
2009-10-19;;;;274.65000
2009-10-20;;;;273.71000
2009-10-21;;;;272.12000
2009-10-22;;;;271.83000
2009-10-23;;;;269.36000
2009-10-26;;;;267.63000
2009-10-27;;;;267.71000
2009-10-28;;;;263.48000
2009-10-29;;;;266.81000
2009-10-30;;;;263.13000
2009-11-02;;;;262.67000
2009-11-03;;;;263.78000
2009-11-04;;;;263.81000
2009-11-05;;;;265.85000
2009-11-06;;;;267.17000
2009-11-09;;;;270.65000
2009-11-10;;;;271.19000
2009-11-11;;;;272.23000
2009-11-12;;;;271.84000
2009-11-13;;;;273.18000
2009-11-16;;;;275.52000
2009-11-17;;;;276.67000
2009-11-18;;;;274.85000
2009-11-19;;;;272.26000
2009-11-20;;;;271.04000
2009-11-23;;;;273.33000
2009-11-24;;;;272.58000
2009-11-25;;;;273.15000
2009-11-26;;;;270.67000
2009-11-27;;;;268.42000
2009-11-30;;;;268.95000
2009-12-01;;;;272.91000
2009-12-02;;;;273.76000
2009-12-03;;;;272.95000
2009-12-04;;;;276.07000
2009-12-07;;;;276.38000
2009-12-08;;;;274.89000
2009-12-09;;;;274.02000
2009-12-10;;;;275.61000
2009-12-11;;;;277.84000
2009-12-14;;;;279.46000
2009-12-15;;;;279.60000
2009-12-16;;;;281.08000
2009-12-17;;;;280.67000
2009-12-18;;;;281.61000
2009-12-21;;;;283.65000
2009-12-22;;;;286.14000
2009-12-23;;;;285.92000
2009-12-24;;;;286.85000
2009-12-25;;;;286.85000
2009-12-28;;;;287.28000
2009-12-29;;;;287.41000
2009-12-30;;;;287.89000
2009-12-31;;;;286.36000
2010-01-01;;;;286.36000
2010-01-04;;;;289.64000
2010-01-05;;;;291.01000
2010-01-06;;;;291.80000
2010-01-07;;;;292.85000
2010-01-08;;;;294.21000
2010-01-11;;;;291.94000
2010-01-12;;;;290.28000
2010-01-13;;;;291.36000
2010-01-14;;;;293.64000
2010-01-15;;;;292.86000
2010-01-18;;;;293.09000
2010-01-19;;;;296.36000
2010-01-20;;;;295.19000
2010-01-21;;;;292.12000
2010-01-22;;;;286.44000
2010-01-25;;;;285.65000
2010-01-26;;;;286.15000
2010-01-27;;;;285.64000
2010-01-28;;;;284.40000
2010-01-29;;;;283.34000
2010-02-01;;;;285.81000
2010-02-02;;;;288.66000
2010-02-03;;;;288.11000
2010-02-04;;;;282.70000
2010-02-05;;;;281.90000
2010-02-08;;;;280.56000
2010-02-09;;;;281.99000
2010-02-10;;;;282.96000
2010-02-11;;;;286.61000
2010-02-12;;;;286.30000
2010-02-15;;;;286.60000
2010-02-16;;;;288.80000
2010-02-17;;;;292.26000
2010-02-18;;;;294.15000
2010-02-19;;;;295.24000
2010-02-22;;;;295.10000
2010-02-23;;;;292.75000
2010-02-24;;;;293.10000
2010-02-25;;;;292.55000
2010-02-26;;;;292.34000
2010-03-01;;;;297.89000
2010-03-02;;;;298.45000
2010-03-03;;;;297.75000
2010-03-04;;;;299.06000
2010-03-05;;;;302.84000
2010-03-08;;;;303.06000
2010-03-09;;;;304.50000
2010-03-10;;;;304.30000
2010-03-11;;;;304.73000
2010-03-12;;;;304.14000
2010-03-15;;;;305.07000
2010-03-16;;;;305.68000
2010-03-17;;;;308.43000
2010-03-18;;;;310.00000
2010-03-19;;;;310.22000
2010-03-22;;;;310.83000
2010-03-23;;;;312.65000
2010-03-24;;;;314.21000
2010-03-25;;;;314.72000
2010-03-26;;;;313.98000
2010-03-29;;;;314.45000
2010-03-30;;;;315.74000
2010-03-31;;;;313.05000
2010-04-01;;;;316.02000
2010-04-02;;;;316.02000
2010-04-05;;;;316.02000
2010-04-06;;;;321.16000
2010-04-07;;;;321.05000
2010-04-08;;;;320.19000
2010-04-09;;;;321.25000
2010-04-12;;;;318.97000
2010-04-13;;;;319.10000
2010-04-14;;;;320.97000
2010-04-15;;;;323.11000
2010-04-16;;;;319.51000
2010-04-19;;;;319.11000
2010-04-20;;;;321.95000
2010-04-21;;;;322.91000
2010-04-22;;;;323.28000
2010-04-23;;;;323.61000
2010-04-26;;;;325.52000
2010-04-27;;;;318.92000
2010-04-28;;;;319.20000
2010-04-29;;;;321.95000
2010-04-30;;;;318.36000
2010-05-03;;;;322.22000
2010-05-04;;;;317.59000
2010-05-05;;;;318.11000
2010-05-06;;;;313.14000
2010-05-07;;;;307.46000
2010-05-10;;;;317.78000
2010-05-11;;;;319.13000
2010-05-12;;;;323.23000
2010-05-13;;;;324.65000
2010-05-14;;;;320.19000
2010-05-17;;;;320.11000
2010-05-18;;;;318.12000
2010-05-19;;;;314.37000
2010-05-20;;;;305.48000
2010-05-21;;;;302.76000
2010-05-24;;;;304.59000
2010-05-25;;;;303.21000
2010-05-26;;;;305.30000
2010-05-27;;;;313.29000
2010-05-28;;;;310.50000
2010-05-31;;;;311.94000
2010-06-01;;;;308.67000
2010-06-02;;;;313.50000
2010-06-03;;;;316.95000
2010-06-04;;;;312.57000
2010-06-07;;;;309.70000
2010-06-08;;;;310.45000
2010-06-09;;;;309.15000
2010-06-10;;;;315.13000
2010-06-11;;;;317.08000
2010-06-14;;;;315.53000
2010-06-15;;;;319.58000
2010-06-16;;;;320.20000
2010-06-17;;;;319.73000
2010-06-18;;;;319.75000
2010-06-21;;;;321.51000
2010-06-22;;;;319.75000
2010-06-23;;;;318.16000
2010-06-24;;;;312.45000
2010-06-25;;;;312.15000
2010-06-28;;;;312.08000
2010-06-29;;;;306.07000
2010-06-30;;;;302.39000
2010-07-01;;;;295.96000
2010-07-02;;;;292.71000
2010-07-05;;;;293.54000
2010-07-06;;;;295.97000
2010-07-07;;;;301.89000
2010-07-08;;;;304.45000
2010-07-09;;;;307.42000
2010-07-12;;;;308.61000
2010-07-13;;;;311.38000
2010-07-14;;;;311.11000
2010-07-15;;;;307.08000
2010-07-16;;;;299.45000
2010-07-19;;;;298.86000
2010-07-20;;;;301.84000
2010-07-21;;;;302.12000
2010-07-22;;;;305.90000
2010-07-23;;;;310.12000
2010-07-26;;;;310.65000
2010-07-27;;;;309.85000
2010-07-28;;;;308.87000
2010-07-29;;;;307.01000
2010-07-30;;;;307.37000
2010-08-02;;;;311.10000
2010-08-03;;;;310.56000
2010-08-04;;;;312.27000
2010-08-05;;;;312.23000
2010-08-06;;;;308.87000
2010-08-09;;;;311.50000
2010-08-10;;;;311.75000
2010-08-11;;;;307.49000
2010-08-12;;;;306.83000
2010-08-13;;;;308.16000
2010-08-16;;;;306.98000
2010-08-17;;;;309.88000
2010-08-18;;;;310.55000
2010-08-19;;;;306.87000
2010-08-20;;;;307.43000
2010-08-23;;;;308.00000
2010-08-24;;;;303.46000
2010-08-25;;;;303.25000
2010-08-26;;;;301.68000
2010-08-27;;;;305.44000
2010-08-30;;;;304.79000
2010-08-31;;;;303.37000
2010-09-01;;;;309.27000
2010-09-02;;;;311.24000
2010-09-03;;;;313.76000
2010-09-06;;;;314.80000
2010-09-07;;;;315.17000
2010-09-08;;;;316.01000
2010-09-09;;;;318.50000
2010-09-10;;;;319.45000
2010-09-13;;;;320.24000
2010-09-14;;;;318.67000
2010-09-15;;;;317.65000
2010-09-16;;;;315.35000
2010-09-17;;;;316.44000
2010-09-20;;;;319.64000
2010-09-21;;;;318.02000
2010-09-22;;;;311.75000
2010-09-23;;;;311.68000
2010-09-24;;;;313.42000
2010-09-27;;;;313.19000
2010-09-28;;;;312.48000
2010-09-29;;;;311.26000
2010-09-30;;;;308.76000
2010-10-01;;;;307.94000
2010-10-04;;;;307.20000
2010-10-05;;;;309.70000
2010-10-06;;;;310.36000
2010-10-07;;;;309.54000
2010-10-08;;;;310.50000
2010-10-11;;;;311.56000
2010-10-12;;;;312.13000
2010-10-13;;;;313.04000
2010-10-14;;;;311.43000
2010-10-15;;;;312.28000
2010-10-18;;;;314.34000
2010-10-19;;;;313.60000
2010-10-20;;;;312.82000
2010-10-21;;;;312.92000
2010-10-22;;;;314.10000
