// http://lt.morningstar.com/api/rest.svc/timeseries_price/hvqzxf7smz?id=F000010CAO&idtype=MSID&startDate=2000-01-01&Currencyid=EUR&outputtype=csv
"date";"price";
"2022-08-29";"3591.61";
"2022-08-30";"3563.99";
"2022-08-31";"3520.07";
"2022-09-01";"3535.07";
"2022-09-02";"3495.87";
"2022-09-05";"3521.60";
"2022-09-06";"3512.28";
"2022-09-07";"3527.23";
"2022-09-08";"3552.22";
"2022-09-09";"3582.28";
"2022-09-12";"3596.39";
"2022-09-13";"3521.41";
"2022-09-14";"3518.88";
"2022-09-15";"3488.16";
"2022-09-16";"3443.70";
"2022-09-19";"3460.29";
"2022-09-20";"3438.55";
"2022-09-21";"3429.06";
"2022-09-22";"3414.18";
"2022-09-23";"3383.64";
"2022-09-26";"3357.75";
"2022-09-27";"3363.02";
"2022-09-28";"3395.14";
"2022-09-29";"3304.89";
"2022-09-30";"3268.64";
"2022-10-03";"3323.25";
"2022-10-04";"3382.14";
"2022-10-05";"3409.40";
"2022-10-06";"3389.30";
"2022-10-07";"3330.01";
"2022-10-10";"3325.88";
"2022-10-11";"3291.24";
"2022-10-12";"3283.72";
"2022-10-13";"3327.28";
"2022-10-14";"3277.23";
"2022-10-17";"3323.20";
"2022-10-18";"3348.76";
"2022-10-19";"3341.69";
"2022-10-20";"3310.91";
"2022-10-21";"3366.27";
"2022-10-24";"3364.88";
"2022-10-25";"3393.53";
"2022-10-26";"3364.38";
"2022-10-27";"3371.38";
"2022-10-28";"3426.12";
"2022-10-31";"3434.53";
"2022-11-01";"3445.51";
"2022-11-02";"3392.64";
"2022-11-03";"3388.29";
"2022-11-04";"3399.20";
"2022-11-07";"3400.61";
"2022-11-08";"3404.51";
"2022-11-09";"3365.45";
"2022-11-10";"3458.11";
"2022-11-11";"3471.67";
"2022-11-14";"3448.50";
"2022-11-15";"3472.48";
"2022-11-16";"3434.23";
"2022-11-17";"3437.18";
"2022-11-18";"3446.42";
"2022-11-21";"3460.96";
"2022-11-22";"3485.80";
"2022-11-23";"3483.16";
"2022-11-24";"3487.45";
"2022-11-25";"3484.33";
"2022-11-28";"3443.26";
"2022-11-29";"3459.83";
"2022-11-30";"3553.01";
"2022-12-01";"3515.81";
"2022-12-02";"3509.00";
"2022-12-05";"3454.41";
"2022-12-06";"3419.70";
"2022-12-07";"3405.10";
"2022-12-08";"3413.38";
"2022-12-09";"3411.01";
"2022-12-12";"3434.30";
"2022-12-13";"3433.65";
"2022-12-14";"3423.40";
"2022-12-15";"3340.55";
"2022-12-16";"3316.20";
"2022-12-19";"3305.33";
"2022-12-20";"3292.54";
"2022-12-21";"3338.56";
